,x,y
404,106.2546258008696,-137.4658153487455
405,106.28749179384421,-139.03547323085283
406,106.21735844331127,-140.6022932544919
407,106.0488841689656,-142.12421568144447
408,105.78672739050197,-143.55918077349222
409,105.43554652761516,-144.86512879241678
410,105.0,-146.0
411,104.55520261085334,-146.81217946590152
412,104.00565781467192,-147.57015884661575
413,103.369379004856,-148.27658155192944
414,102.6643795748058,-148.93409099162935
415,101.90867291792165,-149.54533057550236
416,101.12027242760375,-150.11294371333514
417,100.31719149725237,-150.6395738149145
418,99.51744352026778,-151.12786429002725
419,98.73904189005023,-151.58045854846017
420,98.0,-152.0
421,97.41025034535966,-152.31981260931505
422,96.82178454042706,-152.61075861672754
423,96.23326694611524,-152.8736786138414
424,95.64336192333707,-153.10941319226043
425,95.05073383300547,-153.31880294358848
426,94.4540470360335,-153.5026884594295
427,93.85196589333398,-153.66191033138728
428,93.24315476581995,-153.7973091510657
429,92.6262780144043,-153.90972551006868
430,92.0,-154.0
431,91.32204435851955,-154.06687332926552
432,90.62259042192086,-154.1015866022892
433,89.90786302099673,-154.10646039605626
434,89.18408698653974,-154.08381528755194
435,88.45748714934268,-154.03597185376145
436,87.73428834019822,-153.96525067167005
437,87.020715389899,-153.873972318263
438,86.32299312923777,-153.76445737052543
439,85.6473463890072,-153.63902640544273
440,85.0,-153.5
441,84.47053853726646,-153.35536413339395
442,83.97981514652898,-153.18015028683124
443,83.51575817268352,-152.98121152501287
444,83.06629596062598,-152.76540091263962
445,82.61935685525233,-152.5395715144125
446,82.16286920145849,-152.3105763950324
447,81.68476134414041,-152.08526861920015
448,81.17296162819399,-151.87050125161676
449,80.61539839851523,-151.67312735698306
450,80.0,-151.5
451,78.8518961670471,-151.22841843614495
452,77.58678454509379,-150.95260084754148
453,76.21921837442797,-150.68426754045808
454,74.76375089533752,-150.43513882116338
455,73.23493534811035,-150.21693499592604
456,71.64732497303437,-150.0413763710146
457,70.01547301039744,-149.92018325269765
458,68.35393270048748,-149.86507594724387
459,66.67725728359235,-149.88777476092176
460,65.0,-150.0
461,62.69285644091502,-150.36458968134392
462,60.20729497898053,-150.99091430729038
463,57.59415095768883,-151.81294080016812
464,54.90425972053225,-152.76463608230583
465,52.18845661100311,-153.77996707603228
466,49.49757697259372,-154.7929007036761
467,46.88245614879642,-155.73740388756607
468,44.39392948310348,-156.5474435500309
469,42.08283231900723,-157.1569866133993
470,40.0,-157.5
471,38.82887339016161,-157.56414839940075
472,37.72930520292021,-157.53724782171975
473,36.688721580621795,-157.4397626000794
474,35.694548665612366,-157.29215706760186
475,34.734212600237896,-157.11489555740928
476,33.79513952684441,-156.928442402624
477,32.86475558777788,-156.7532619363682
478,31.930486925384304,-156.6098184917641
479,30.979759682009675,-156.51857640193396
480,30.0,-156.5
481,29.014498767512876,-156.55673422319825
482,28.05401880353615,-156.66894261887472
483,27.107968901752326,-156.82359452041698
484,26.165757855843943,-157.00765926121232
485,25.216794459493556,-157.20810617464838
486,24.250487506383674,-157.41190459411257
487,23.256245790196846,-157.60602385299234
488,22.223478104615605,-157.77743328467523
